id_area,area_name,lat_deg,lat_min,lat_dir,lon_deg,lon_min,lon_dir,lat_dd,lon_dd,
8,200-fm (366-m) Contour - Channel Islands - Southern - San Clemente Island,33,05.89,N,118,39.45,W,33.0982,-118.6575,
1,200-fm (366-m) Contour - Channel Islands - Southern - Lasuen Knoll,33,25.91,N,117,59.44,W,33.4318,-117.9907,
2,200-fm (366-m) Contour - Channel Islands - Southern - Lasuen Knoll,33,23.37,N,117,56.97,W,33.3895,-117.9495,
,200-fm (366-m) Contour - Channel Islands - Southern - Lasuen Knoll,33,22.82,N,117,59.50,W,33.3803,-117.9917,
3,200-fm (366-m) Contour - Channel Islands - Southern - Lasuen Knoll,33,22.88,N,117,59.72,W,33.3813,-117.9953,
4,200-fm (366-m) Contour - Channel Islands - Southern - Lasuen Knoll,33,23.85,N,118,01.03,W,33.3975,-118.0172,
,200-fm (366-m) Contour - Channel Islands - Southern - Lasuen Knoll,33,25.24,N,118,01.68,W,33.4207,-118.0280,
5,200-fm (366-m) Contour - Channel Islands - Southern - Lasuen Knoll,33,25.20,N,118,01.89,W,33.4200,-118.0315,
6,200-fm (366-m) Contour - Channel Islands - Southern - Lasuen Knoll,33,25.91,N,117,59.44,W,33.4318,-117.9907,
1,200-fm (366-m) Contour - Channel Islands - Southern - San Diego Rise,32,50.30,N,117,50.18,W,32.8383,-117.8363,
2,200-fm (366-m) Contour - Channel Islands - Southern - San Diego Rise,32,44.01,N,117,44.46,W,32.7335,-117.7410,
3,200-fm (366-m) Contour - Channel Islands - Southern - San Diego Rise,32,41.34,N,117,45.86,W,32.6890,-117.7643,
4,200-fm (366-m) Contour - Channel Islands - Southern - San Diego Rise,32,45.45,N,117,50.09,W,32.7575,-117.8348,
5,200-fm (366-m) Contour - Channel Islands - Southern - San Diego Rise,32,50.10,N,117,50.76,W,32.8350,-117.8460,
6,200-fm (366-m) Contour - Channel Islands - Southern - San Diego Rise,32,50.30,N,117,50.18,W,32.8383,-117.8363,
