"site_code","site","site_type","organization","lat_dd","long_dd","year","date","time_start","time_end","n_nights","n_hours","proper_fishing_yn","subsample_yn","n_megalope","n_instar","megalope_hr","instar_hr"
"APS","Agate Pass South - Kiana Lodge","private dock","Suquamish Tribe",47.70186,-122.581108,2022,2022-08-19,"0.83333333333333337","0.25",2,20,"Y",NA,0,0,0,0
"APS","Agate Pass South - Kiana Lodge","private dock","Suquamish Tribe",47.70186,-122.581108,2022,2022-08-20,"0.83333333333333337","0.25",1,10,"Y",NA,0,0,0,0
"APS","Agate Pass South - Kiana Lodge","private dock","Suquamish Tribe",47.70186,-122.581108,2022,2022-08-22,"0.83333333333333337","0.25",2,20,"Y",NA,0,0,0,0
"APS","Agate Pass South - Kiana Lodge","private dock","Suquamish Tribe",47.70186,-122.581108,2022,2022-08-24,"0.83333333333333337","0.25",2,20,"Y",NA,0,0,0,0
"APS","Agate Pass South - Kiana Lodge","private dock","Suquamish Tribe",47.70186,-122.581108,2022,2022-08-26,"0.83333333333333337","0.27083333333333331",2,21,"Y",NA,0,0,0,0
"APS","Agate Pass South - Kiana Lodge","private dock","Suquamish Tribe",47.70186,-122.581108,2022,2022-08-27,"0.83333333333333337","0.27083333333333331",1,10.5,"Y",NA,0,0,0,0
"APS","Agate Pass South - Kiana Lodge","private dock","Suquamish Tribe",47.70186,-122.581108,2022,2022-08-29,"0.83333333333333337","0.27083333333333331",2,21,"Y",NA,0,0,0,0
"APS","Agate Pass South - Kiana Lodge","private dock","Suquamish Tribe",47.70186,-122.581108,2022,2022-08-31,"0.83333333333333337","0.27083333333333331",2,21,"Y",NA,0,0,0,0
"APS","Agate Pass South - Kiana Lodge","private dock","Suquamish Tribe",47.70186,-122.581108,2022,2022-09-02,"0.83333333333333337","0.27083333333333331",2,21,"Y",NA,0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-03-18,"0.79166666666666663","0.3125",2,21,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-04-09,"0.83333333333333337","0.27083333333333331",1,23.4375,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-04-11,"0.83333333333333337","0.27083333333333331",2,46.875,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-04-13,"0.83333333333333337","0.27083333333333331",2,46.875,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-04-15,"0.83333333333333337","0.27083333333333331",0,0,"N",NA,NA,NA,NA,NA
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-04-18,"0.83333333333333337","0.25",2,46.8333333333333,"Y","N",3,1,0.0640569395017794,0.0213523131672598
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-04-20,"0.83333333333333337","0.25",2,46.8333333333333,"Y","N",8,1,0.170818505338078,0.0213523131672598
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-04-22,"0.83333333333333337","0.25",2,46.8333333333333,"Y","N",35,1,0.747330960854092,0.0213523131672598
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-04-23,"0.83333333333333337","0.25",1,23.4166666666667,"Y","N",16,0,0.683274021352313,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-04-25,"0.83333333333333337","0.25",2,46.8333333333333,"Y","N",11,0,0.234875444839858,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-04-27,"0.83333333333333337","0.25",2,46.8333333333333,"Y","N",86,0,1.83629893238434,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-04-29,"0.83333333333333337","0.25",2,46.8333333333333,"Y","N",645,92,13.7722419928826,1.9644128113879
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-04-30,"0.85416666666666663","0.25",1,23.3958333333333,"Y","N",2757,3,117.841495992876,0.128227960819234
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-02,"0.85416666666666663","0.25",2,46.7916666666667,"Y","Y",2671,142,57.0828138913624,3.03472840605521
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-04,"0.85416666666666663","0.25",2,46.7916666666667,"Y","N",1720,13,36.7586821015138,0.277827248441674
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-06,"0.85416666666666663","0.25",0,0,"N",NA,NA,NA,NA,NA
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-08,"0.85416666666666663","0.25",2,46.7916666666667,"Y","N",263,42,5.6206589492431,0.897595725734639
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-09,"0.85416666666666663","0.25",1,23.3958333333333,"Y","N",76,0,3.24844167408727,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-11,"0.85416666666666663","0.25",2,46.7916666666667,"Y","N",66,1,1.41050756901158,0.0213713268032057
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-13,"0.85416666666666663","0.25",0,0,"N",NA,NA,NA,NA,NA
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-15,"0.85416666666666663","0.22916666666666666",2,46.75,"Y","N",220,23,4.70588235294118,0.491978609625668
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-16,"0.85416666666666663","0.22916666666666666",1,23.375,"Y","N",81,1,3.46524064171123,0.0427807486631016
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-18,"0.85416666666666663","0.22916666666666666",2,46.75,"Y","N",69,3,1.47593582887701,0.0641711229946524
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-20,"0.85416666666666663","0.22916666666666666",0,0,"N",NA,NA,NA,NA,NA
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-21,"0.85416666666666663","0.22916666666666666",1,23.375,"Y","N",9,2,0.385026737967914,0.0855614973262032
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-23,"0.85416666666666663","0.22916666666666666",2,46.75,"Y","N",7,0,0.149732620320856,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-25,"0.85416666666666663","0.22916666666666666",2,46.75,"Y","N",29,0,0.620320855614973,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-27,"0.85416666666666663","0.22916666666666666",2,46.75,"Y","N",96,1,2.05347593582888,0.0213903743315508
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-29,"0.83333333333333337","0.22916666666666666",2,46.7916666666667,"Y","Y",1638,27,35.0062333036509,0.577025823686554
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-05-30,"0.83333333333333337","0.22916666666666666",1,23.3958333333333,"Y","Y",1513,8,64.6696349065004,0.341941228851291
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-01,"0.83333333333333337","0.22916666666666666",2,46.7916666666667,"Y","N",1380,108,29.4924309884239,2.30810329474622
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-03,"0.83333333333333337","0.22916666666666666",2,46.7916666666667,"Y","N",586,149,12.5235975066785,3.18432769367765
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-04,"0.875","0.20833333333333334",1,23.3333333333333,"Y","N",356,20,15.2571428571429,0.857142857142857
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-06,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",157,35,3.36428571428571,0.75
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-08,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",41,0,0.878571428571429,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-10,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",108,2,2.31428571428571,0.0428571428571429
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-11,"0.875","0.20833333333333334",1,23.3333333333333,"Y","N",59,0,2.52857142857143,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-13,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",127,6,2.72142857142857,0.128571428571429
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-15,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",82,3,1.75714285714286,0.0642857142857143
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-17,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",265,10,5.67857142857143,0.214285714285714
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-19,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",714,70,15.3,1.5
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-20,"0.875","0.20833333333333334",1,23.3333333333333,"Y","N",787,1,33.7285714285714,0.0428571428571429
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-22,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",250,0,5.35714285714286,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-24,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",560,0,12,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-25,"0.875","0.20833333333333334",1,23.3333333333333,"Y","N",311,0,13.3285714285714,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-27,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",143,0,3.06428571428571,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-06-29,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-01,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-02,"0.875","0.22916666666666666",1,23.3541666666667,"Y","N",282,3,12.0749330954505,0.128456735057984
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-03,"0.875","0.22916666666666666",1,23.3541666666667,"Y","N",234,2,10.0196253345227,0.0856378233719893
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-05,"0.875","0.22916666666666666",2,46.7083333333333,"Y","N",79,9,1.69134701159679,0.192685102586976
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-07,"0.875","0.22916666666666666",2,46.7083333333333,"Y","N",57,0,1.22033898305085,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-09,"0.875","0.22916666666666666",2,46.7083333333333,"Y","N",176,13,3.76806422836753,0.278322925958965
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-11,"0.875","0.22916666666666666",2,46.7083333333333,"Y","N",5,0,0.107047279214987,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-13,"0.875","0.22916666666666666",2,46.7083333333333,"Y","N",17,0,0.363960749330955,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-15,"0.875","0.22916666666666666",2,46.7083333333333,"Y","N",30,10,0.64228367528992,0.214094558429973
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-17,"0.875","0.22916666666666666",2,46.7083333333333,"Y","N",11,3,0.235504014272971,0.064228367528992
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-18,"0.875","0.22916666666666666",1,23.3541666666667,"Y","N",8,0,0.342551293487957,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-20,"0.875","0.22916666666666666",2,46.7083333333333,"Y","N",11,0,0.235504014272971,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-22,"0.875","0.22916666666666666",2,46.7083333333333,"Y","N",61,10,1.30597680642284,0.214094558429973
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-23,"0.875","0.22916666666666666",1,23.3541666666667,"Y","N",3,0,0.128456735057984,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-25,"0.875","0.22916666666666666",2,46.7083333333333,"Y","N",1,0,0.0214094558429973,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-27,"0.875","0.22916666666666666",2,46.7083333333333,"Y","N",1,0,0.0214094558429973,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-29,"0.875","0.22916666666666666",0,0,"N",NA,NA,NA,NA,NA
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-07-30,"0.85416666666666663","0.25",1,23.3958333333333,"Y","N",2,0,0.0854853072128228,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-01,"0.85416666666666663","0.25",2,46.7916666666667,"Y","N",1,1,0.0213713268032057,0.0213713268032057
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-03,"0.85416666666666663","0.25",2,46.7916666666667,"Y","N",1,0,0.0213713268032057,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-05,"0.85416666666666663","0.25",2,46.7916666666667,"Y","N",2,1,0.0427426536064114,0.0213713268032057
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-07,"0.85416666666666663","0.25",2,46.7916666666667,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-08,"0.85416666666666663","0.25",1,23.3958333333333,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-10,"0.85416666666666663","0.25",2,46.7916666666667,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-12,"0.85416666666666663","0.25",2,46.7916666666667,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-13,"0.85416666666666663","0.25",1,23.3958333333333,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-15,"0.85416666666666663","0.25",2,46.7916666666667,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-17,"0.85416666666666663","0.25",2,46.7916666666667,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-19,"0.83333333333333337","0.27083333333333331",2,46.875,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-21,"0.83333333333333337","0.27083333333333331",2,46.875,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-22,"0.83333333333333337","0.27083333333333331",1,23.4375,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-24,"0.83333333333333337","0.27083333333333331",2,46.875,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-26,"0.83333333333333337","0.27083333333333331",2,46.875,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-27,"0.83333333333333337","0.27083333333333331",1,23.4375,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-29,"0.83333333333333337","0.27083333333333331",2,46.875,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-08-31,"0.83333333333333337","0.27083333333333331",2,46.875,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2019,2019-09-03,"0.83333333333333337","0.27083333333333331",2,46.875,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-08,"0.8125","0.29166666666666669",2,23,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-09,"0.8125","0.29166666666666669",1,11.5,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-11,"0.8125","0.29166666666666669",2,23,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-13,"0.8125","0.29166666666666669",2,23,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-15,"0.83333333333333337","0.27083333333333331",2,21,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-16,"0.83333333333333337","0.27083333333333331",1,10.5,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-18,"0.83333333333333337","0.27083333333333331",2,21,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-20,"0.83333333333333337","0.27083333333333331",2,21,"Y","Y",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-22,"0.83333333333333337","0.27083333333333331",2,21,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-23,"0.83333333333333337","0.27083333333333331",1,10.5,"Y","Y",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-25,"0.83333333333333337","0.27083333333333331",2,21,"Y","Y",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-27,"0.83333333333333337","0.27083333333333331",2,21,"Y","Y",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-28,"0.83333333333333337","0.25",1,10,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-04-30,"0.83333333333333337","0.25",2,20,"Y","Y",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-02,"0.83333333333333337","0.25",2,20,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-04,"0.83333333333333337","0.25",2,20,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-06,"0.83333333333333337","0.25",2,20,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-07,"0.83333333333333337","0.25",1,10,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-09,"0.83333333333333337","0.25",2,20,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-11,"0.83333333333333337","0.25",2,20,"Y","N",0,0,0,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-13,"0.85416666666666663","0.25",2,19,"Y","N",2,0,0.105263157894737,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-14,"0.85416666666666663","0.25",1,9.5,"Y","N",3,0,0.315789473684211,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-16,"0.85416666666666663","0.25",2,19,"Y","N",7,0,0.368421052631579,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-18,"0.85416666666666663","0.25",2,19,"Y","N",9,1,0.473684210526316,0.0526315789473684
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-20,"0.85416666666666663","0.25",2,19,"Y","N",25,0,1.31578947368421,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-21,"0.85416666666666663","0.25",1,9.5,"Y","N",30,2,3.15789473684211,0.210526315789474
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-23,"0.85416666666666663","0.25",2,19,"Y","N",152,9,8,0.473684210526316
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-26,"0.85416666666666663","0.22916666666666666",3,28.5,"Y","N",458,0,16.0701754385965,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-28,"0.85416666666666663","0.22916666666666666",2,18,"Y","N",179,15,9.94444444444444,0.833333333333333
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-05-30,"0.85416666666666663","0.22916666666666666",2,18,"Y","N",70,25,3.88888888888889,1.38888888888889
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-01,"0.85416666666666663","0.22916666666666666",2,18,"Y","N",83,30,4.61111111111111,1.66666666666667
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-03,"0.85416666666666663","0.22916666666666666",2,18,"Y","N",30,6,1.66666666666667,0.333333333333333
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-04,"0.85416666666666663","0.22916666666666666",1,9,"Y","N",20,1,2.22222222222222,0.111111111111111
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-06,"0.85416666666666663","0.22916666666666666",2,18,"Y","N",11,0,0.611111111111111,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-08,"0.85416666666666663","0.22916666666666666",2,18,"Y","N",24,1,1.33333333333333,0.0555555555555556
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-10,"0.875","0.22916666666666666",2,17,"Y","N",130,0,7.64705882352941,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-11,"0.875","0.22916666666666666",0,0,"N","N",0,0,NA,NA
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-13,"0.875","0.22916666666666666",2,17,"Y","N",77,0,4.52941176470588,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-15,"0.875","0.22916666666666666",2,17,"Y","N",119,0,7,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-17,"0.875","0.22916666666666666",2,17,"Y","Y",389,1,22.8823529411765,0.0588235294117647
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-18,"0.875","0.22916666666666666",1,8.5,"Y","Y",326,0,38.3529411764706,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-20,"0.875","0.22916666666666666",2,17,"Y","N",586,35,34.4705882352941,2.05882352941176
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-24,"0.875","0.22916666666666666",2,17,"Y","Y",1542,0,90.7058823529412,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-25,"0.875","0.22916666666666666",1,8.5,"Y","Y",705,15,82.9411764705882,1.76470588235294
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-27,"0.875","0.22916666666666666",2,17,"Y","Y",938,54,55.1764705882353,3.17647058823529
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-29,"0.875","0.22916666666666666",2,17,"Y","Y",589,63,34.6470588235294,3.70588235294118
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-06-30,"0.875","0.22916666666666666",1,8.5,"Y","Y",427,0,50.2352941176471,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-07-02,"0.875","0.22916666666666666",2,17,"Y","Y",407,15,23.9411764705882,0.882352941176471
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-07-04,"0.875","0.22916666666666666",2,17,"Y","N",165,4,9.70588235294118,0.235294117647059
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-07-06,"0.875","0.22916666666666666",2,17,"Y","N",243,3,14.2941176470588,0.176470588235294
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-07-07,"0.85416666666666663","0.25",1,9.5,"Y","N",86,0,9.05263157894737,0
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-07-09,"0.85416666666666663","0.25",2,19,"Y","N",30,2,1.57894736842105,0.105263157894737
"COR","Cornet Bay","public dock","Swinomish Indian Tribal Community",48.400322,-122.625143,2020,2020-07-11,"0.85416666666666663","0.25",2,19,"Y","N",11,1,0.578947368421053,0.0526315789473684
